SP01275|CNY|20170831|20190906|313.826358
SP00560|USD|20180214|20200220|315.06132
SP00286|CNY|20170614|20190619|335.821744
SP00590|CNY|20180321|20200326|302.844836
SP00882|CNY|20160930|20181015|0.0
SP00502|CNY|20171227|20191231|297.647508
SP01187|CNY|20160729|20180803|0.0
SP00588|CNY|20180321|20200326|293.079436
SP01190|CNY|20160729|20180803|0.0
SP00693|CNY|20180613|20200618|293.903058
SP00039|CNY|20170728|20171102|0.0
SP00708|CNY|20180711|20200716|296.068402
SP01033|CNY|20150916|20180921|0.0
SP00967|CNY|20180213|20180516|0.0
SP01121|CNY|20160331|20180412|0.0
SP00126|CNY|20180227|20180830|0.0
SP00786|CNY|20180213|20180816|0.0
SP01269|CNY|20170630|20190708|313.447046
SP00544|CNY|20180125|20200206|292.041038
SP00336|CNY|20170726|20190731|368.859882
SP00627|USD|20180420|20200427|299.219706
SP00987|CNY|20180612|20180917|0.0
SP00322|USD|20170724|20190729|307.399092
SP00059|CNY|20170928|20171102|0.0
SP00705|CNY|20180711|20200716|300.684202
SP01073|CNY|20151231|20180108|0.0
SP00891|CNY|20161031|20181105|0.0
SP00119|CNY|20180213|20180516|0.0
SP00194|CNY|20170112|20190117|338.255872
SP00684|USD|20180611|20200615|294.859502
SP01284|CNY|20171031|20191104|308.639078
SP00279|USD|20170605|20190611|311.254698
SP00833|CNY|20160429|20180508|0.0
SP01195|CNY|20160817|20180822|0.0
SP00341|CNY|20170818|20190823|353.646268
SP00651|USD|20180511|20200518|296.137482
SP00732|CNY|20170125|20170731|0.0
SP00874|CNY|20160919|20180920|0.0
SP00500|CNY|20171220|20191226|304.788496
SP01014|CNY|20150731|20170807|0.0
SP00518|USD|20180102|20200107|300.524376
SP00611|CNY|20180413|20200421|294.815856
SP00861|CNY|20160817|20180822|0.0
SP00900|CNY|20161130|20181205|340.207382
SP00988|CNY|20180620|20181224|311.537612
SP01028|CNY|20150831|20170905|0.0
SP00532|CNY|20180111|20200116|292.979584
SP00759|CNY|20170125|20170731|0.0
SP00317|USD|20170714|20190719|317.850582
SP01048|CNY|20151030|20171106|0.0
SP01261|CNY|20170428|20190506|315.44126
SP00098|CNY|20171219|20180123|0.0
SP00475|CNY|20171129|20191205|297.538864
SP00025|CNY|20170629|20170803|0.0
SP00788|CNY|20180419|20181024|0.0
SP00894|CNY|20161031|20181105|0.0
SP00369|CNY|20170822|20190826|305.940562
SP01052|CNY|20151030|20171106|0.0
SP01100|CNY|20160217|20180212|0.0
SP00755|CNY|20180627|20190107|300.92661
SP00642|USD|20180427|20200505|295.410572
SP00756|CNY|20180719|20190125|308.690574
SP00268|USD|20170522|20190528|312.45983
SP01141|CNY|20160419|20180423|0.0
SP01281|CNY|20171018|20191023|308.096172
SP00218|USD|20170222|20190225|314.36424
SP01254|CNY|20170316|20190321|316.955996
SP00959|CNY|20171227|20180629|0.0
SP00334|AUD|20170721|20190726|314.775894
SP00672|USD|20180531|20200604|295.030946
SP00966|CNY|20180213|20180516|0.0
SP00006|CNY|20170330|20170804|0.0
SP00979|CNY|20180427|20180801|0.0
SP00128|CNY|20180227|20200302|308.415196
SP00681|CNY|20180611|20200615|293.454666
SP01248|CNY|20170126|20190131|318.594134
SP00543|CNY|20180122|20200203|292.204004
SP00062|USD|20170928|20180202|0.0
SP00949|CNY|20171122|20181128|0.0
SP00342|CNY|20170818|20190823|299.512668
SP00463|AUD|20171123|20191128|300.803836
SP00997|CNY|20180214|20200220|300.321532
SP00715|CNY|20180720|20200727|298.338622
SP01291|CNY|20180117|20200121|309.741532
SP00485|CNY|20171205|20191209|307.563
SP00249|USD|20170426|20190502|317.263716
SP00848|USD|20160629|20180705|0.0
SP00022|USD|20170615|20170821|0.0
SP00191|CNY|20180730|20200803|0.0
SP00510|USD|20171227|20191231|297.710936
SP00710|USD|20180711|20200716|298.26703
SP00298|AUD|20170623|20190628|320.696364
SP00524|CNY|20180109|20200113|298.632212
SP00834|CNY|20160429|20180508|0.0
SP01047|CNY|20151030|20171106|0.0
SP00016|USD|20170526|20171201|0.0
SP00655|CNY|20180514|20200518|291.15964
SP00673|CNY|20180530|20200601|307.0763
SP00700|CNY|20180629|20200707|296.632346
SP00306|USD|20170630|20190708|304.76212
SP00721|CNY|20180731|20200803|0.0
SP00416|CNY|20171011|20191015|302.20459
SP00565|CNY|20180207|20200212|296.996272
SP00471|USD|20171122|20191127|301.317226
SP00698|CNY|20180629|20200707|299.835146
SP00092|USD|20171212|20180315|0.0
SP00096|CNY|20171219|20180122|0.0
SP01240|CNY|20171113|20171218|0.0
SP00236|USD|20170322|20190327|313.544072
SP01226|CNY|20161215|20181220|315.635626
SP01227|CNY|20161215|20181220|320.345626
SP00483|CNY|20171204|20191209|295.580446
SP00804|CNY|20150731|20170807|0.0
SP00943|CNY|20171025|20180130|0.0
SP00344|CNY|20170804|20190809|345.652142
SP00838|CNY|20160517|20180521|0.0
SP00109|CNY|20180110|20200115|318.023596
SP00122|CNY|20180214|20180521|0.0
SP00792|CNY|20150130|20171013|0.0
SP00912|CNY|20170331|20170707|0.0
SP01138|CNY|20160408|20180413|0.0
SP00320|USD|20170724|20190729|306.048892
SP00765|CNY|20170330|20171013|0.0
SP00531|USD|20180111|20200116|298.506612
SP00206|CNY|20170213|20190219|337.73369
SP00428|USD|20171025|20191030|314.129368
SP00752|CNY|20180319|20180925|0.0
SP00538|CNY|20180130|20200206|315.73014
SP01098|CNY|20160217|20180212|0.0
SP00883|CNY|20161018|20181022|0.0
SP00491|CNY|20171220|20191226|297.095496
SP00461|USD|20171124|20191129|312.724532
