CPI|500999800687689|500999803036763|20170421|CNY|428902.02|428902.02|428902.02|SP00246
CPI|500999800614963|500999803056177|20170508|CNY|942000.00|942000.00|942000.00|SP00012
CPI|500999800630908|500999803067952|20170516|CNY|3140000.00|3140000.00|3140000.00|SP00919
CPI|500999800608408|500999802313389|20160912|CNY|628000.00|628000.00|628000.00|SP00875
CPI|500999800446616|500999802218482|20160512|CNY|628000.00|628000.00|628000.00|SP01144
CPI|500999800698016|500999803008431|20170330|CNY|1570000.00|1570000.00|1570000.00|SP00239
CPI|500999800163852|500999803002741|20170327|CNY|314000.00|314000.00|314000.00|SP00913
CPI|500999800641995|500999802936352|20170210|USD|47100.00|319074.24|320719.76|SP00218
CPI|500999800330005|500999802214163|20160108|CNY|628000.00|628000.00|628000.00|SP01083
CPI|500999800593191|500999802233772|20160706|CNY|628000.00|628000.00|628000.00|SP01182
CPI|500999800710119|500999803058556|20170510|USD|63035.50|427027.69|429229.93|SP00013
CPI|500999800342215|500999802268426|20160804|CNY|942000.00|942000.00|942000.00|SP01195
CPI|500999800126413|500999803052138|20170504|CNY|19468000.00|19468000.00|19468000.00|SP00257
CPI|500999800625274|500999802892171|20170106|USD|252022.68|1707302.43|1716107.28|SP00001
CPI|500999800629875|500999803112408|20170615|CNY|1571595.12|1571595.12|261932.52|SP00925
CPI|500999800486724|500999800520945|20151111|CNY|1570000.00|1570000.00|1570000.00|SP01059
CPI|500999800126891|500999800535259|20150715|CNY|628000.00|628000.00|628000.00|SP01015
CPI|500999800592987|500999803052198|20170504|CNY|646114.66|646114.66|646114.66|SP00252
CPI|500999800652418|500999803005029|20170328|CNY|1570000.00|1570000.00|1570000.00|SP00914
CPI|500999800582609|500999800200147|20160411|USD|94200.00|638148.48|641439.51|SP01139
CPI|500999800202454|500999800482762|20150525|CNY|628000.00|628000.00|628000.00|SP00799
CPI|500999800102500|500999802988126|20170317|USD|87920.00|595605.25|598676.89|SP00235
CPI|500999800314982|500999803109031|20170614|USD|157000.00|1063580.80|70919.51|SP00026
CPI|500999800473487|500999802297823|20160830|CNY|3140000.00|3140000.00|3140000.00|SP00875
CPI|500999800345676|500999803004940|20170328|CNY|266900.00|266900.00|266900.00|SP00914
CPI|500999800115028|500999802243753|20160714|CNY|1256000.00|1256000.00|1256000.00|SP01189
CPI|500999800232601|500999802215133|20160205|CNY|2826000.00|2826000.00|2826000.00|SP01101
CPI|500999800520834|500999800123686|20160405|USD|181055.54|1226542.66|1232868.12|SP01140
CPI|500999800680247|500999803107929|20170613|CNY|628000.00|628000.00|20933.34|SP00292
CPI|500999800601471|500999802897167|20170110|USD|94200.00|638148.48|641439.51|SP00204
CPI|500999800403803|500999802897174|20170110|USD|62800.00|425432.32|427626.33|SP00205
CPI|500999800535445|500999802873502|20161222|CNY|942000.00|942000.00|942000.00|SP01231
CPI|500999800569702|500999803112060|20170615|USD|94200.00|638148.48|171227.97|SP00296
CPI|500999800424902|500999802260554|20160728|CNY|628000.00|628000.00|628000.00|SP00861
CPI|500999800770189|500999803096875|20170606|CNY|3140000.00|3140000.00|1988666.66|SP00921
CPI|500999800161995|500999800509906|20150817|CNY|628000.00|628000.00|628000.00|SP01025
CPI|500999800497343|500999802218023|20160425|CNY|628000.00|628000.00|628000.00|SP01136
CPI|500999800316756|500999803087394|20170531|USD|62800.00|425432.32|228326.14|SP00022
CPI|500999800279959|500999803074145|20170519|CNY|16104026.94|16104026.94|16104026.94|SP00015
CPI|500999800073475|500999803116072|20170619|USD|569439.00|3857607.56|257225.09|SP00026
CPI|500999800611355|500999803095988|20170606|USD|136323.10|923507.22|495638.98|SP00022
CPI|500999800526936|500999803085907|20170527|CNY|188400.00|188400.00|94200.00|SP01237
CPI|500999800608175|500999802970927|20170307|USD|65940.00|446703.94|449007.66|SP00004
CPI|500999800591756|500999800199953|20160407|USD|100480.00|680691.71|684202.14|SP01140
